epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_mse_loss,run_time
0,48,train,9.389027976989746,4.334260082244873,5.054768085479736,2.471816351601319e-09,0.0,7.49669
0,49,train,9.32476978302002,4.275417327880859,5.04935245513916,2.4457221581286604e-09,0.0,7.16881
0,50,train,9.257353591918946,4.236095809936524,5.021257781982422,2.4285584654393233e-09,0.0,7.35992
0,51,train,9.222699165344238,4.192087173461914,5.0306117057800295,2.4246238350400517e-09,0.0,7.3725
0,52,train,9.174758911132812,4.140388679504395,5.034370231628418,2.411552069148115e-09,0.0,7.22201
0,53,train,9.080342674255371,4.087153148651123,4.993189716339112,2.382709496373536e-09,0.0,7.2303
0,54,train,9.033552932739259,4.035069370269776,4.998483467102051,2.3582943597943994e-09,0.0,7.1723
0,55,train,8.958472061157227,3.9793440818786623,4.979128170013428,2.332033366414521e-09,0.0,7.27108
0,56,train,8.914005470275878,3.9316285133361815,4.98237714767456,2.3261668591345595e-09,0.0,7.1193
0,57,train,8.820433807373046,3.871737909317017,4.9486957550048825,2.3149948624734407e-09,0.0,7.07069
0,58,train,8.782003021240234,3.820721673965454,4.961281204223633,2.286542066798347e-09,0.0,6.95382
0,59,train,8.716114234924316,3.773378324508667,4.9427361488342285,2.304601354197189e-09,0.0,7.10613
0,60,train,8.663898086547851,3.7242275714874267,4.939670562744141,2.2899087070982205e-09,0.0,7.23665
0,61,train,8.590783309936523,3.6586517810821535,4.932131671905518,2.2798383181310555e-09,0.0,7.17337
0,62,train,8.526033020019531,3.6101801872253416,4.915852832794189,2.2595506354861073e-09,0.0,7.03048
0,63,train,8.445498847961426,3.5544756412506104,4.891022968292236,2.2585041392630956e-09,0.0,7.25274
0,64,train,8.445562362670898,3.5008684635162353,4.9446940422058105,2.2440558744563076e-09,0.0,7.34126
0,65,train,8.334208297729493,3.442385673522949,4.891822719573975,2.2521548626031064e-09,0.0,7.36095
0,66,train,8.2705717086792,3.371252012252808,4.899319648742676,2.225842310465964e-09,0.0,7.15799
0,67,train,8.200990104675293,3.3229363918304444,4.878053665161133,2.2202406579907574e-09,0.0,7.16065
0,68,train,8.136897659301757,3.2679436206817627,4.868953990936279,2.2175794978096517e-09,0.0,7.31952
0,69,train,8.06227149963379,3.196324348449707,4.865946960449219,2.208680838222676e-09,0.0,7.44875
0,70,train,8.009601020812989,3.1607553958892822,4.84884557723999,2.2151428247241257e-09,0.0,7.19879
0,71,train,7.952928638458252,3.096435785293579,4.856492710113526,2.2058784576728386e-09,0.0,7.35444
0,72,train,7.8637360572814945,3.0381478309631347,4.825588226318359,2.193996540000853e-09,0.0,7.39231
0,73,train,7.775894069671631,2.9842810153961183,4.791613006591797,2.204866778043879e-09,0.0,7.27303
0,74,train,7.745074367523193,2.922013759613037,4.823060512542725,2.1951095607875003e-09,0.0,7.37407
0,75,train,7.686678218841553,2.8713773250579835,4.815300941467285,2.2049759351716604e-09,0.0,7.42947
0,76,train,7.605794239044189,2.816672658920288,4.789121627807617,2.2057931925445474e-09,0.0,7.24619
0,77,train,7.523360633850098,2.7559581279754637,4.7674023628234865,2.187208636428295e-09,0.0,7.33471
0,78,train,7.50987548828125,2.7015997409820556,4.8082756996154785,2.1979416953143983e-09,0.0,7.29785
0,79,train,7.43237943649292,2.6365739822387697,4.795805549621582,2.176265034847802e-09,0.0,7.22924
0,80,train,7.355178928375244,2.58028564453125,4.774893283843994,2.203462345917728e-09,0.0,7.26807
0,81,train,7.277696990966797,2.525754976272583,4.75194206237793,2.1911405134744654e-09,0.0,7.24791
0,82,train,7.195481681823731,2.462293004989624,4.733188629150391,2.18694240494699e-09,0.0,7.39351
0,83,train,7.1501665115356445,2.4257317066192625,4.724434757232666,2.2099187368951332e-09,0.0,7.25223
0,84,train,7.076018333435059,2.363477420806885,4.712540912628174,2.2179874381578203e-09,0.0,7.34793
0,85,train,7.001699447631836,2.3066187858581544,4.695080661773682,2.210175154004901e-09,0.0,7.56773
0,86,train,6.921177768707276,2.2571222305297853,4.66405553817749,2.2285864709203905e-09,0.0,7.31599
0,87,train,6.870164489746093,2.2133976459503173,4.656766796112061,2.241542329528556e-09,0.0,7.23415
0,88,train,6.834605121612549,2.147764778137207,4.686840438842774,2.2319551540306294e-09,0.0,7.16127
0,89,train,6.796651554107666,2.1054984092712403,4.691153144836425,2.241013685733151e-09,0.0,7.11371
0,90,train,6.6968464851379395,2.0676856517791746,4.629160690307617,2.2640223473757713e-09,0.0,7.34461
